UTC Time,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Other,Wind Onshore
2019-01-16 15:00:00+00:00,88.0,492.0,592.0,84.0,12.0
2019-01-16 16:00:00+00:00,88.0,493.0,464.0,85.0,18.0
2019-01-16 17:00:00+00:00,88.0,491.0,350.0,85.0,25.0
2019-01-16 18:00:00+00:00,87.0,490.0,157.0,85.0,31.0
2019-01-16 19:00:00+00:00,85.0,490.0,150.0,85.0,38.0
2019-01-16 20:00:00+00:00,85.0,377.0,27.0,85.0,50.0
2019-01-16 21:00:00+00:00,84.0,334.0,51.0,85.0,51.0
2019-01-16 22:00:00+00:00,84.0,308.0,79.0,85.0,54.0
2019-01-16 23:00:00+00:00,81.0,292.0,107.0,84.0,54.0
2019-01-17 00:00:00+00:00,80.0,292.0,107.0,84.0,54.0
2019-01-17 01:00:00+00:00,79.0,292.0,107.0,84.0,53.0
2019-01-17 02:00:00+00:00,79.0,292.0,107.0,83.0,52.0
2019-01-17 03:00:00+00:00,79.0,292.0,102.0,83.0,50.0
2019-01-17 04:00:00+00:00,79.0,296.0,83.0,83.0,53.0
2019-01-17 05:00:00+00:00,80.0,315.0,72.0,83.0,53.0
2019-01-17 06:00:00+00:00,80.0,318.0,52.0,83.0,54.0
2019-01-17 07:00:00+00:00,80.0,322.0,66.0,82.0,54.0
2019-01-17 08:00:00+00:00,80.0,323.0,86.0,82.0,50.0
2019-01-17 09:00:00+00:00,80.0,337.0,79.0,82.0,48.0
2019-01-17 10:00:00+00:00,80.0,342.0,62.0,82.0,39.0
2019-01-17 11:00:00+00:00,80.0,344.0,61.0,82.0,39.0
2019-01-17 12:00:00+00:00,12.0,344.0,61.0,0.0,35.0
2019-01-17 13:00:00+00:00,80.0,346.0,91.0,82.0,14.0
2019-01-17 14:00:00+00:00,80.0,341.0,75.0,83.0,15.0
2019-01-17 15:00:00+00:00,81.0,356.0,119.0,83.0,14.0
2019-01-17 16:00:00+00:00,82.0,432.0,62.0,83.0,11.0
2019-01-17 17:00:00+00:00,83.0,451.0,0.0,84.0,11.0
2019-01-17 18:00:00+00:00,14.0,441.0,0.0,0.0,6.0
2019-01-17 19:00:00+00:00,17.0,390.0,0.0,0.0,2.0
2019-01-17 20:00:00+00:00,86.0,386.0,0.0,84.0,1.0
2019-01-17 21:00:00+00:00,17.0,386.0,0.0,0.0,3.0
2019-01-17 22:00:00+00:00,85.0,387.0,0.0,85.0,7.0
2019-01-17 23:00:00+00:00,85.0,387.0,0.0,85.0,6.0
2019-01-18 00:00:00+00:00,16.0,388.0,0.0,0.0,1.0
2019-01-18 01:00:00+00:00,16.0,387.0,0.0,0.0,2.0
2019-01-18 02:00:00+00:00,16.0,385.0,0.0,0.0,3.0
2019-01-18 03:00:00+00:00,16.0,382.0,0.0,0.0,2.0
2019-01-18 04:00:00+00:00,87.0,384.0,0.0,84.0,3.0
2019-01-18 05:00:00+00:00,88.0,412.0,38.0,84.0,3.0
2019-01-18 06:00:00+00:00,89.0,530.0,273.0,84.0,3.0
2019-01-18 07:00:00+00:00,89.0,634.0,735.0,84.0,7.0
2019-01-18 08:00:00+00:00,89.0,776.0,439.0,84.0,8.0
2019-01-18 09:00:00+00:00,88.0,810.0,243.0,84.0,12.0
2019-01-18 10:00:00+00:00,88.0,823.0,247.0,83.0,12.0
2019-01-18 11:00:00+00:00,88.0,909.0,247.0,83.0,16.0
2019-01-18 12:00:00+00:00,88.0,910.0,262.0,83.0,23.0
2019-01-18 13:00:00+00:00,89.0,909.0,284.0,84.0,22.0
2019-01-18 14:00:00+00:00,89.0,911.0,376.0,85.0,19.0
2019-01-18 15:00:00+00:00,90.0,910.0,537.0,85.0,23.0
2019-01-18 16:00:00+00:00,90.0,907.0,482.0,85.0,27.0
2019-01-18 17:00:00+00:00,90.0,801.0,368.0,86.0,31.0
2019-01-18 18:00:00+00:00,90.0,644.0,132.0,86.0,27.0
2019-01-18 19:00:00+00:00,89.0,395.0,1.0,86.0,26.0
2019-01-18 20:00:00+00:00,89.0,408.0,0.0,86.0,28.0
2019-01-18 21:00:00+00:00,87.0,408.0,0.0,85.0,25.0
2019-01-18 22:00:00+00:00,87.0,408.0,0.0,85.0,21.0
2019-01-18 23:00:00+00:00,86.0,406.0,0.0,85.0,18.0
2019-01-19 00:00:00+00:00,85.0,399.0,0.0,85.0,15.0
2019-01-19 01:00:00+00:00,85.0,399.0,0.0,85.0,12.0
2019-01-19 02:00:00+00:00,85.0,399.0,0.0,85.0,14.0
2019-01-19 03:00:00+00:00,85.0,399.0,0.0,85.0,10.0
2019-01-19 04:00:00+00:00,85.0,401.0,0.0,85.0,8.0
2019-01-19 05:00:00+00:00,85.0,412.0,0.0,84.0,6.0
2019-01-19 06:00:00+00:00,86.0,425.0,0.0,84.0,8.0
2019-01-19 07:00:00+00:00,86.0,432.0,0.0,84.0,7.0
2019-01-19 08:00:00+00:00,85.0,449.0,0.0,84.0,5.0
2019-01-19 09:00:00+00:00,87.0,449.0,0.0,85.0,8.0
2019-01-19 10:00:00+00:00,84.0,421.0,0.0,83.0,14.0
2019-01-19 11:00:00+00:00,84.0,410.0,0.0,84.0,19.0
2019-01-19 12:00:00+00:00,84.0,409.0,0.0,84.0,14.0
2019-01-19 13:00:00+00:00,86.0,409.0,0.0,86.0,29.0
2019-01-19 14:00:00+00:00,86.0,410.0,0.0,86.0,40.0
2019-01-19 15:00:00+00:00,90.0,409.0,90.0,87.0,40.0
2019-01-19 16:00:00+00:00,91.0,382.0,405.0,87.0,47.0
2019-01-19 17:00:00+00:00,92.0,385.0,43.0,88.0,50.0
2019-01-19 18:00:00+00:00,92.0,389.0,0.0,88.0,48.0
2019-01-19 19:00:00+00:00,90.0,387.0,0.0,88.0,45.0
2019-01-19 20:00:00+00:00,89.0,369.0,0.0,88.0,44.0
2019-01-19 21:00:00+00:00,87.0,343.0,60.0,88.0,43.0
2019-01-19 22:00:00+00:00,86.0,334.0,67.0,87.0,36.0
2019-01-19 23:00:00+00:00,85.0,343.0,141.0,87.0,42.0
2019-01-20 00:00:00+00:00,85.0,338.0,89.0,87.0,35.0
2019-01-20 01:00:00+00:00,84.0,337.0,89.0,87.0,23.0
2019-01-20 02:00:00+00:00,84.0,338.0,89.0,87.0,20.0
2019-01-20 03:00:00+00:00,82.0,346.0,89.0,87.0,19.0
2019-01-20 04:00:00+00:00,82.0,364.0,89.0,86.0,18.0
2019-01-20 05:00:00+00:00,82.0,374.0,88.0,86.0,11.0
2019-01-20 06:00:00+00:00,83.0,388.0,58.0,86.0,10.0
2019-01-20 07:00:00+00:00,84.0,412.0,50.0,86.0,8.0
2019-01-20 08:00:00+00:00,87.0,421.0,19.0,86.0,9.0
2019-01-20 09:00:00+00:00,88.0,405.0,15.0,86.0,12.0
2019-01-20 10:00:00+00:00,86.0,394.0,35.0,85.0,9.0
2019-01-20 11:00:00+00:00,87.0,382.0,35.0,86.0,15.0
2019-01-20 12:00:00+00:00,87.0,384.0,53.0,86.0,15.0
2019-01-20 13:00:00+00:00,88.0,390.0,52.0,87.0,16.0
2019-01-20 14:00:00+00:00,89.0,411.0,39.0,88.0,15.0
2019-01-20 15:00:00+00:00,91.0,446.0,57.0,88.0,17.0
2019-01-20 16:00:00+00:00,92.0,466.0,444.0,88.0,13.0
2019-01-20 17:00:00+00:00,92.0,491.0,459.0,89.0,10.0
2019-01-20 18:00:00+00:00,95.0,490.0,148.0,92.0,11.0
2019-01-20 19:00:00+00:00,94.0,502.0,0.0,90.0,13.0
2019-01-20 20:00:00+00:00,91.0,464.0,0.0,89.0,7.0
2019-01-20 21:00:00+00:00,91.0,438.0,0.0,89.0,5.0
2019-01-20 22:00:00+00:00,91.0,419.0,13.0,89.0,6.0
2019-01-20 23:00:00+00:00,92.0,458.0,4.0,89.0,6.0
2019-01-21 00:00:00+00:00,93.0,459.0,0.0,89.0,9.0
2019-01-21 01:00:00+00:00,92.0,459.0,0.0,89.0,8.0
2019-01-21 02:00:00+00:00,92.0,464.0,0.0,89.0,8.0
2019-01-21 03:00:00+00:00,92.0,517.0,0.0,88.0,9.0
2019-01-21 04:00:00+00:00,92.0,548.0,1.0,88.0,11.0
2019-01-21 05:00:00+00:00,91.0,693.0,239.0,88.0,10.0
2019-01-21 06:00:00+00:00,92.0,814.0,251.0,88.0,8.0
2019-01-21 07:00:00+00:00,92.0,912.0,251.0,88.0,5.0
2019-01-21 08:00:00+00:00,91.0,912.0,252.0,87.0,4.0
2019-01-21 09:00:00+00:00,91.0,912.0,135.0,87.0,7.0
2019-01-21 10:00:00+00:00,90.0,912.0,96.0,87.0,5.0
2019-01-21 11:00:00+00:00,89.0,913.0,91.0,87.0,4.0
2019-01-21 12:00:00+00:00,88.0,913.0,91.0,87.0,3.0
2019-01-21 13:00:00+00:00,89.0,913.0,91.0,88.0,1.0
2019-01-21 14:00:00+00:00,91.0,914.0,93.0,88.0,0.0
2019-01-21 15:00:00+00:00,92.0,914.0,349.0,88.0,0.0
2019-01-21 16:00:00+00:00,92.0,914.0,388.0,88.0,0.0
2019-01-21 17:00:00+00:00,92.0,914.0,539.0,88.0,1.0
2019-01-21 18:00:00+00:00,92.0,829.0,188.0,88.0,1.0
2019-01-21 19:00:00+00:00,92.0,704.0,257.0,88.0,1.0
2019-01-21 20:00:00+00:00,92.0,515.0,148.0,88.0,3.0
2019-01-21 21:00:00+00:00,91.0,488.0,174.0,87.0,5.0
2019-01-21 22:00:00+00:00,91.0,486.0,171.0,88.0,6.0
2019-01-21 23:00:00+00:00,91.0,486.0,58.0,87.0,8.0
2019-01-22 00:00:00+00:00,91.0,486.0,9.0,87.0,10.0
2019-01-22 01:00:00+00:00,91.0,487.0,0.0,87.0,13.0
2019-01-22 02:00:00+00:00,90.0,487.0,0.0,87.0,9.0
2019-01-22 03:00:00+00:00,89.0,487.0,0.0,86.0,6.0
2019-01-22 04:00:00+00:00,88.0,501.0,0.0,86.0,6.0
2019-01-22 05:00:00+00:00,90.0,714.0,242.0,86.0,6.0
2019-01-22 06:00:00+00:00,89.0,880.0,235.0,85.0,5.0
2019-01-22 07:00:00+00:00,89.0,917.0,481.0,85.0,6.0
2019-01-22 08:00:00+00:00,85.0,916.0,424.0,85.0,5.0
2019-01-22 09:00:00+00:00,81.0,915.0,235.0,85.0,4.0
2019-01-22 10:00:00+00:00,79.0,916.0,256.0,86.0,5.0
2019-01-22 11:00:00+00:00,80.0,915.0,89.0,86.0,6.0
2019-01-22 12:00:00+00:00,81.0,914.0,86.0,86.0,4.0
2019-01-22 13:00:00+00:00,82.0,914.0,85.0,86.0,6.0
2019-01-22 14:00:00+00:00,85.0,915.0,87.0,87.0,8.0
2019-01-22 15:00:00+00:00,89.0,914.0,224.0,87.0,9.0
2019-01-22 16:00:00+00:00,89.0,915.0,241.0,87.0,6.0
2019-01-22 17:00:00+00:00,91.0,912.0,228.0,87.0,6.0
2019-01-22 18:00:00+00:00,92.0,865.0,5.0,88.0,6.0
2019-01-22 19:00:00+00:00,92.0,673.0,184.0,88.0,7.0
2019-01-22 20:00:00+00:00,92.0,490.0,0.0,88.0,7.0
2019-01-22 21:00:00+00:00,92.0,480.0,0.0,88.0,10.0
2019-01-22 22:00:00+00:00,91.0,487.0,0.0,88.0,9.0
2019-01-22 23:00:00+00:00,91.0,508.0,0.0,88.0,12.0
2019-01-23 00:00:00+00:00,91.0,509.0,0.0,87.0,15.0
2019-01-23 01:00:00+00:00,91.0,508.0,0.0,87.0,12.0
2019-01-23 02:00:00+00:00,89.0,508.0,0.0,87.0,12.0
2019-01-23 03:00:00+00:00,89.0,508.0,0.0,87.0,11.0
2019-01-23 04:00:00+00:00,90.0,532.0,3.0,86.0,7.0
2019-01-23 05:00:00+00:00,90.0,729.0,194.0,86.0,8.0
2019-01-23 06:00:00+00:00,90.0,909.0,236.0,86.0,9.0
2019-01-23 07:00:00+00:00,90.0,913.0,415.0,86.0,10.0
2019-01-23 08:00:00+00:00,90.0,913.0,440.0,85.0,8.0
2019-01-23 09:00:00+00:00,90.0,914.0,291.0,85.0,6.0
2019-01-23 10:00:00+00:00,90.0,914.0,264.0,85.0,6.0
2019-01-23 11:00:00+00:00,90.0,913.0,174.0,86.0,7.0
2019-01-23 12:00:00+00:00,91.0,914.0,101.0,86.0,7.0
2019-01-23 13:00:00+00:00,91.0,913.0,148.0,87.0,5.0
2019-01-23 14:00:00+00:00,90.0,915.0,175.0,87.0,4.0
2019-01-23 15:00:00+00:00,89.0,914.0,258.0,87.0,6.0
2019-01-23 16:00:00+00:00,91.0,914.0,477.0,87.0,10.0
2019-01-23 17:00:00+00:00,92.0,915.0,291.0,87.0,10.0
2019-01-23 18:00:00+00:00,92.0,906.0,22.0,88.0,7.0
2019-01-23 19:00:00+00:00,92.0,708.0,175.0,87.0,9.0
2019-01-23 20:00:00+00:00,92.0,524.0,2.0,88.0,10.0
2019-01-23 21:00:00+00:00,92.0,510.0,0.0,88.0,8.0
2019-01-23 22:00:00+00:00,92.0,510.0,0.0,88.0,8.0
2019-01-23 23:00:00+00:00,92.0,510.0,0.0,88.0,10.0
2019-01-24 00:00:00+00:00,91.0,510.0,0.0,88.0,8.0
2019-01-24 01:00:00+00:00,91.0,510.0,0.0,87.0,4.0
2019-01-24 02:00:00+00:00,89.0,509.0,0.0,87.0,5.0
2019-01-24 03:00:00+00:00,89.0,510.0,0.0,87.0,2.0
2019-01-24 04:00:00+00:00,90.0,518.0,0.0,87.0,3.0
2019-01-24 05:00:00+00:00,91.0,723.0,269.0,86.0,3.0
2019-01-24 06:00:00+00:00,90.0,912.0,309.0,86.0,2.0
2019-01-24 07:00:00+00:00,90.0,915.0,638.0,86.0,2.0
2019-01-24 08:00:00+00:00,90.0,917.0,731.0,85.0,2.0
2019-01-24 09:00:00+00:00,89.0,917.0,490.0,85.0,2.0
2019-01-24 10:00:00+00:00,89.0,917.0,486.0,85.0,0.0
2019-01-24 11:00:00+00:00,88.0,916.0,362.0,85.0,0.0
2019-01-24 12:00:00+00:00,88.0,916.0,282.0,86.0,0.0
2019-01-24 13:00:00+00:00,91.0,917.0,274.0,87.0,0.0
2019-01-24 14:00:00+00:00,91.0,917.0,274.0,87.0,0.0
2019-01-24 15:00:00+00:00,92.0,917.0,335.0,88.0,0.0
2019-01-24 16:00:00+00:00,92.0,916.0,593.0,88.0,0.0
2019-01-24 17:00:00+00:00,92.0,916.0,529.0,88.0,0.0
2019-01-24 18:00:00+00:00,92.0,905.0,173.0,88.0,1.0
2019-01-24 19:00:00+00:00,92.0,702.0,198.0,88.0,3.0
2019-01-24 20:00:00+00:00,93.0,515.0,8.0,88.0,1.0
2019-01-24 21:00:00+00:00,92.0,508.0,0.0,89.0,1.0
2019-01-24 22:00:00+00:00,92.0,509.0,0.0,88.0,2.0
2019-01-24 23:00:00+00:00,92.0,509.0,0.0,88.0,3.0
2019-01-25 00:00:00+00:00,92.0,510.0,0.0,88.0,3.0
2019-01-25 01:00:00+00:00,92.0,510.0,0.0,88.0,4.0
2019-01-25 02:00:00+00:00,90.0,509.0,0.0,88.0,8.0
2019-01-25 03:00:00+00:00,88.0,508.0,0.0,88.0,6.0
2019-01-25 04:00:00+00:00,87.0,513.0,3.0,87.0,7.0
2019-01-25 05:00:00+00:00,91.0,714.0,196.0,87.0,8.0
2019-01-25 06:00:00+00:00,90.0,907.0,232.0,86.0,9.0
2019-01-25 07:00:00+00:00,90.0,912.0,481.0,86.0,12.0
2019-01-25 08:00:00+00:00,89.0,912.0,391.0,85.0,6.0
2019-01-25 09:00:00+00:00,89.0,911.0,200.0,85.0,9.0
2019-01-25 10:00:00+00:00,90.0,912.0,93.0,86.0,13.0
2019-01-25 11:00:00+00:00,89.0,912.0,6.0,86.0,13.0
2019-01-25 12:00:00+00:00,89.0,912.0,1.0,87.0,12.0
2019-01-25 13:00:00+00:00,91.0,914.0,0.0,88.0,11.0
2019-01-25 14:00:00+00:00,92.0,914.0,53.0,88.0,7.0
2019-01-25 15:00:00+00:00,92.0,914.0,129.0,88.0,5.0
2019-01-25 16:00:00+00:00,93.0,913.0,219.0,89.0,6.0
2019-01-25 17:00:00+00:00,92.0,911.0,266.0,89.0,6.0
2019-01-25 18:00:00+00:00,92.0,715.0,228.0,89.0,6.0
2019-01-25 19:00:00+00:00,93.0,521.0,19.0,89.0,4.0
2019-01-25 20:00:00+00:00,93.0,517.0,17.0,89.0,3.0
2019-01-25 21:00:00+00:00,93.0,517.0,0.0,89.0,3.0
2019-01-25 22:00:00+00:00,93.0,516.0,0.0,89.0,2.0
2019-01-25 23:00:00+00:00,92.0,515.0,4.0,88.0,1.0
2019-01-26 00:00:00+00:00,91.0,515.0,17.0,88.0,1.0
2019-01-26 01:00:00+00:00,90.0,515.0,17.0,88.0,1.0
2019-01-26 02:00:00+00:00,91.0,514.0,17.0,88.0,1.0
2019-01-26 03:00:00+00:00,91.0,514.0,17.0,87.0,1.0
2019-01-26 04:00:00+00:00,91.0,514.0,18.0,87.0,1.0
2019-01-26 05:00:00+00:00,91.0,515.0,17.0,86.0,1.0
2019-01-26 06:00:00+00:00,90.0,516.0,17.0,86.0,1.0
2019-01-26 07:00:00+00:00,90.0,515.0,0.0,86.0,1.0
2019-01-26 08:00:00+00:00,90.0,517.0,0.0,85.0,1.0
2019-01-26 09:00:00+00:00,90.0,534.0,0.0,85.0,0.0
2019-01-26 10:00:00+00:00,90.0,533.0,0.0,86.0,0.0
2019-01-26 11:00:00+00:00,89.0,533.0,0.0,86.0,0.0
2019-01-26 12:00:00+00:00,89.0,533.0,0.0,87.0,0.0
2019-01-26 13:00:00+00:00,92.0,515.0,0.0,89.0,1.0
2019-01-26 14:00:00+00:00,93.0,514.0,0.0,89.0,0.0
2019-01-26 15:00:00+00:00,93.0,514.0,0.0,89.0,0.0
2019-01-26 16:00:00+00:00,93.0,514.0,0.0,90.0,1.0
2019-01-26 17:00:00+00:00,94.0,514.0,0.0,90.0,2.0
2019-01-26 18:00:00+00:00,94.0,515.0,0.0,91.0,1.0
2019-01-26 19:00:00+00:00,94.0,515.0,0.0,91.0,1.0
2019-01-26 20:00:00+00:00,94.0,515.0,0.0,91.0,1.0
2019-01-26 21:00:00+00:00,94.0,514.0,0.0,91.0,2.0
2019-01-26 22:00:00+00:00,94.0,519.0,0.0,91.0,2.0
2019-01-26 23:00:00+00:00,94.0,520.0,0.0,91.0,2.0
2019-01-27 00:00:00+00:00,92.0,520.0,0.0,90.0,3.0
2019-01-27 01:00:00+00:00,92.0,520.0,0.0,90.0,2.0
2019-01-27 02:00:00+00:00,93.0,520.0,0.0,90.0,2.0
2019-01-27 03:00:00+00:00,93.0,519.0,0.0,90.0,2.0
2019-01-27 04:00:00+00:00,93.0,518.0,0.0,89.0,2.0
2019-01-27 05:00:00+00:00,92.0,519.0,0.0,89.0,4.0
2019-01-27 06:00:00+00:00,92.0,519.0,0.0,88.0,2.0
2019-01-27 07:00:00+00:00,92.0,517.0,0.0,89.0,2.0
2019-01-27 08:00:00+00:00,92.0,517.0,0.0,88.0,4.0
2019-01-27 09:00:00+00:00,92.0,518.0,0.0,88.0,6.0
2019-01-27 10:00:00+00:00,92.0,518.0,0.0,88.0,5.0
2019-01-27 11:00:00+00:00,90.0,518.0,0.0,88.0,9.0
2019-01-27 12:00:00+00:00,90.0,519.0,0.0,89.0,13.0
2019-01-27 13:00:00+00:00,90.0,519.0,0.0,89.0,16.0
2019-01-27 14:00:00+00:00,90.0,519.0,0.0,90.0,20.0
2019-01-27 15:00:00+00:00,90.0,519.0,0.0,90.0,25.0
2019-01-27 16:00:00+00:00,93.0,519.0,0.0,90.0,32.0
2019-01-27 17:00:00+00:00,94.0,519.0,0.0,91.0,36.0
2019-01-27 18:00:00+00:00,94.0,519.0,0.0,91.0,38.0
2019-01-27 19:00:00+00:00,94.0,518.0,0.0,91.0,37.0
2019-01-27 20:00:00+00:00,94.0,519.0,0.0,91.0,36.0
2019-01-27 21:00:00+00:00,94.0,518.0,0.0,91.0,38.0
2019-01-27 22:00:00+00:00,94.0,519.0,0.0,91.0,38.0
2019-01-27 23:00:00+00:00,94.0,520.0,0.0,90.0,35.0
2019-01-28 00:00:00+00:00,92.0,519.0,0.0,90.0,37.0
2019-01-28 01:00:00+00:00,91.0,519.0,0.0,90.0,35.0
2019-01-28 02:00:00+00:00,93.0,519.0,0.0,89.0,33.0
2019-01-28 03:00:00+00:00,92.0,519.0,0.0,89.0,31.0
2019-01-28 04:00:00+00:00,92.0,527.0,10.0,88.0,28.0
2019-01-28 05:00:00+00:00,92.0,717.0,284.0,88.0,23.0
2019-01-28 06:00:00+00:00,92.0,899.0,176.0,88.0,24.0
2019-01-28 07:00:00+00:00,92.0,914.0,102.0,88.0,21.0
2019-01-28 08:00:00+00:00,92.0,914.0,178.0,88.0,20.0
2019-01-28 09:00:00+00:00,92.0,914.0,197.0,88.0,21.0
2019-01-28 10:00:00+00:00,92.0,914.0,165.0,88.0,18.0
2019-01-28 11:00:00+00:00,90.0,913.0,161.0,88.0,16.0
2019-01-28 12:00:00+00:00,90.0,913.0,162.0,88.0,16.0
2019-01-28 13:00:00+00:00,92.0,910.0,162.0,88.0,14.0
2019-01-28 14:00:00+00:00,92.0,912.0,232.0,89.0,12.0
2019-01-28 15:00:00+00:00,93.0,913.0,234.0,89.0,12.0
2019-01-28 16:00:00+00:00,93.0,913.0,246.0,89.0,12.0
2019-01-28 17:00:00+00:00,93.0,910.0,234.0,89.0,11.0
2019-01-28 18:00:00+00:00,93.0,819.0,100.0,89.0,12.0
2019-01-28 19:00:00+00:00,93.0,715.0,187.0,89.0,10.0
2019-01-28 20:00:00+00:00,93.0,521.0,2.0,89.0,8.0
2019-01-28 21:00:00+00:00,92.0,518.0,0.0,89.0,9.0
2019-01-28 22:00:00+00:00,91.0,518.0,0.0,89.0,8.0
2019-01-28 23:00:00+00:00,91.0,518.0,0.0,89.0,7.0
2019-01-29 00:00:00+00:00,90.0,519.0,0.0,89.0,6.0
2019-01-29 01:00:00+00:00,90.0,519.0,0.0,89.0,5.0
2019-01-29 02:00:00+00:00,89.0,519.0,0.0,88.0,5.0
2019-01-29 03:00:00+00:00,90.0,518.0,0.0,88.0,5.0
2019-01-29 04:00:00+00:00,92.0,526.0,2.0,88.0,5.0
2019-01-29 05:00:00+00:00,92.0,722.0,194.0,88.0,4.0
2019-01-29 06:00:00+00:00,91.0,875.0,264.0,88.0,3.0
2019-01-29 07:00:00+00:00,91.0,840.0,442.0,88.0,3.0
2019-01-29 08:00:00+00:00,91.0,895.0,497.0,88.0,3.0
2019-01-29 09:00:00+00:00,92.0,889.0,501.0,88.0,3.0
2019-01-29 10:00:00+00:00,91.0,856.0,407.0,88.0,2.0
2019-01-29 11:00:00+00:00,90.0,902.0,147.0,88.0,1.0
2019-01-29 12:00:00+00:00,90.0,880.0,85.0,88.0,0.0
2019-01-29 13:00:00+00:00,90.0,901.0,85.0,86.0,1.0
2019-01-29 14:00:00+00:00,90.0,910.0,87.0,86.0,2.0
2019-01-29 15:00:00+00:00,90.0,910.0,287.0,86.0,4.0
2019-01-29 16:00:00+00:00,90.0,910.0,279.0,86.0,5.0
2019-01-29 17:00:00+00:00,90.0,910.0,238.0,86.0,4.0
2019-01-29 18:00:00+00:00,90.0,903.0,85.0,86.0,9.0
2019-01-29 19:00:00+00:00,90.0,705.0,188.0,89.0,8.0
2019-01-29 20:00:00+00:00,85.0,515.0,16.0,86.0,8.0
2019-01-29 21:00:00+00:00,84.0,513.0,0.0,86.0,10.0
2019-01-29 22:00:00+00:00,83.0,513.0,0.0,86.0,9.0
2019-01-29 23:00:00+00:00,83.0,488.0,0.0,86.0,9.0
2019-01-30 00:00:00+00:00,83.0,474.0,0.0,85.0,5.0
2019-01-30 01:00:00+00:00,83.0,474.0,0.0,85.0,4.0
2019-01-30 02:00:00+00:00,83.0,474.0,0.0,85.0,4.0
2019-01-30 03:00:00+00:00,83.0,475.0,0.0,85.0,5.0
2019-01-30 04:00:00+00:00,88.0,486.0,1.0,85.0,6.0
2019-01-30 05:00:00+00:00,89.0,702.0,199.0,85.0,6.0
2019-01-30 06:00:00+00:00,89.0,891.0,315.0,84.0,7.0
2019-01-30 07:00:00+00:00,89.0,867.0,429.0,84.0,5.0
2019-01-30 08:00:00+00:00,89.0,867.0,598.0,84.0,4.0
2019-01-30 09:00:00+00:00,89.0,866.0,351.0,84.0,6.0
2019-01-30 10:00:00+00:00,89.0,868.0,221.0,85.0,9.0
2019-01-30 11:00:00+00:00,87.0,867.0,53.0,85.0,8.0
2019-01-30 12:00:00+00:00,87.0,843.0,38.0,85.0,4.0
2019-01-30 13:00:00+00:00,91.0,891.0,25.0,87.0,4.0
2019-01-30 14:00:00+00:00,91.0,909.0,110.0,87.0,3.0
2019-01-30 15:00:00+00:00,92.0,909.0,209.0,88.0,3.0
2019-01-30 16:00:00+00:00,92.0,909.0,391.0,88.0,4.0
2019-01-30 17:00:00+00:00,92.0,911.0,381.0,88.0,3.0
2019-01-30 18:00:00+00:00,92.0,906.0,5.0,88.0,1.0
2019-01-30 19:00:00+00:00,92.0,677.0,181.0,88.0,0.0
2019-01-30 20:00:00+00:00,92.0,484.0,0.0,88.0,0.0
2019-01-30 21:00:00+00:00,92.0,479.0,0.0,88.0,0.0
2019-01-30 22:00:00+00:00,92.0,480.0,0.0,88.0,0.0
2019-01-30 23:00:00+00:00,91.0,518.0,0.0,88.0,0.0
2019-01-31 00:00:00+00:00,90.0,519.0,0.0,87.0,0.0
2019-01-31 01:00:00+00:00,89.0,520.0,0.0,87.0,0.0
2019-01-31 02:00:00+00:00,90.0,520.0,0.0,86.0,1.0
2019-01-31 03:00:00+00:00,90.0,519.0,0.0,86.0,3.0
2019-01-31 04:00:00+00:00,90.0,527.0,36.0,86.0,4.0
2019-01-31 05:00:00+00:00,90.0,728.0,221.0,86.0,3.0
2019-01-31 06:00:00+00:00,90.0,863.0,199.0,86.0,3.0
2019-01-31 07:00:00+00:00,90.0,904.0,344.0,86.0,7.0
2019-01-31 08:00:00+00:00,90.0,915.0,433.0,86.0,6.0
2019-01-31 09:00:00+00:00,90.0,914.0,523.0,86.0,4.0
2019-01-31 10:00:00+00:00,90.0,912.0,434.0,86.0,2.0
2019-01-31 11:00:00+00:00,89.0,910.0,283.0,86.0,3.0
2019-01-31 12:00:00+00:00,89.0,910.0,143.0,87.0,5.0
2019-01-31 13:00:00+00:00,91.0,911.0,153.0,87.0,7.0
2019-01-31 14:00:00+00:00,91.0,910.0,112.0,87.0,7.0
2019-01-31 15:00:00+00:00,92.0,911.0,258.0,88.0,9.0
2019-01-31 16:00:00+00:00,92.0,911.0,541.0,88.0,9.0
2019-01-31 17:00:00+00:00,92.0,911.0,354.0,88.0,7.0
2019-01-31 18:00:00+00:00,92.0,908.0,14.0,88.0,12.0
2019-01-31 19:00:00+00:00,90.0,722.0,183.0,88.0,13.0
2019-01-31 20:00:00+00:00,90.0,539.0,0.0,88.0,14.0
2019-01-31 21:00:00+00:00,90.0,516.0,0.0,88.0,8.0
2019-01-31 22:00:00+00:00,89.0,516.0,0.0,89.0,9.0
2019-01-31 23:00:00+00:00,90.0,480.0,0.0,88.0,8.0
2019-02-01 00:00:00+00:00,89.0,483.0,0.0,88.0,6.0
2019-02-01 01:00:00+00:00,87.0,481.0,0.0,88.0,9.0
2019-02-01 02:00:00+00:00,87.0,479.0,0.0,87.0,8.0
2019-02-01 03:00:00+00:00,86.0,480.0,0.0,87.0,7.0
2019-02-01 04:00:00+00:00,87.0,494.0,0.0,87.0,9.0
2019-02-01 05:00:00+00:00,90.0,729.0,176.0,87.0,9.0
2019-02-01 06:00:00+00:00,90.0,826.0,104.0,86.0,8.0
2019-02-01 07:00:00+00:00,90.0,827.0,360.0,86.0,8.0
