,UTC time,carbon_intensity,biomass,coal,nat_gas,geothermal,hydro,nuclear,oil,solar,wind,unknown
13392,2021-07-12 00:00:00+00:00,431.64,19319,67593,16898,70,9030,31184,1673,0,17327,1402
13393,2021-07-12 01:00:00+00:00,406.26,18653,63489,13567,76,8933,31232,1664,0,23214,1396
13394,2021-07-12 02:00:00+00:00,411.21,18447,64076,14102,76,8868,31318,1665,0,21982,1396
13395,2021-07-12 03:00:00+00:00,419.28,18480,66674,14728,76,8843,31372,1665,23,21376,1396
13396,2021-07-12 04:00:00+00:00,422.58,18469,67902,17419,76,8911,31539,1664,1726,19890,1396
13397,2021-07-12 05:00:00+00:00,415.01,18478,70406,22751,76,9141,31573,1665,11344,17489,1396
13398,2021-07-12 06:00:00+00:00,394.43,18568,72793,24360,72,9738,31617,1664,29446,13277,1396
13399,2021-07-12 07:00:00+00:00,365.69,18551,74390,24874,69,9147,31606,1664,52535,11662,1396
13400,2021-07-12 08:00:00+00:00,331.36,18639,74318,24759,68,8934,31489,1665,80286,11195,1396
13401,2021-07-12 09:00:00+00:00,306.14,18597,73118,24077,65,8637,31410,1666,99953,13253,1396
13402,2021-07-12 10:00:00+00:00,291.13,18588,71567,24415,64,8873,31214,1664,110857,15533,1396
13403,2021-07-12 11:00:00+00:00,285.08,18642,70744,24172,61,8568,31212,1675,114741,16919,1396
13404,2021-07-12 12:00:00+00:00,282.11,18696,69036,24024,60,8786,31184,1676,112041,18746,1396
13405,2021-07-12 13:00:00+00:00,290.93,18675,69389,24460,60,9057,31172,1675,102328,19012,1396
13406,2021-07-12 14:00:00+00:00,305.71,19263,70506,25248,57,8791,31192,1680,89707,18812,1396
13407,2021-07-12 15:00:00+00:00,327.02,19411,71776,26061,56,9072,31319,1684,72482,18168,1396
13408,2021-07-12 16:00:00+00:00,354.77,19473,73391,26105,56,9230,31276,1684,51830,18550,1396
13409,2021-07-12 17:00:00+00:00,388.61,19618,74934,26211,57,9448,31294,1684,30217,18838,1396
13410,2021-07-12 18:00:00+00:00,417.67,19563,75484,26326,60,9366,31279,1684,12855,20157,1396
13411,2021-07-12 19:00:00+00:00,437.52,19580,76061,26026,61,9442,31276,1684,2858,20536,1396
13412,2021-07-12 20:00:00+00:00,441.89,19469,76080,26009,64,9496,31271,1684,65,21214,1396
13413,2021-07-12 21:00:00+00:00,439.82,19533,75380,25101,67,9121,31276,1684,0,21772,1396
13414,2021-07-12 22:00:00+00:00,436.68,19591,72915,21110,68,8960,31279,1684,0,20544,1398
13415,2021-07-12 23:00:00+00:00,437.29,19554,70222,19262,68,8967,31301,1684,0,17638,1404
13416,2021-07-13 00:00:00+00:00,417.31,19602,67089,18070,71,8550,31482,1706,0,22896,1404
13417,2021-07-13 01:00:00+00:00,443.16,19702,66740,18588,68,9104,31359,1676,0,11948,1404
13418,2021-07-13 02:00:00+00:00,453.55,19552,67790,18233,68,9039,31393,1680,0,9126,1404
13419,2021-07-13 03:00:00+00:00,461.98,19518,69928,18312,68,8769,31410,1684,27,8108,1404
13420,2021-07-13 04:00:00+00:00,460.69,19603,73348,20469,68,9210,31415,1684,1621,9489,1404
13421,2021-07-13 05:00:00+00:00,452.93,19411,77735,28014,68,9327,31426,1684,9194,9702,1404
13422,2021-07-13 06:00:00+00:00,429.97,19458,78972,29282,68,9277,31451,1684,22765,8867,1404
13423,2021-07-13 07:00:00+00:00,406.4,19205,79805,29494,68,9282,31442,1684,38398,7729,1404
13424,2021-07-13 08:00:00+00:00,382.18,18844,79774,29612,64,9219,31436,1689,53361,8612,1404
13425,2021-07-13 09:00:00+00:00,364.45,18439,79890,29255,64,9056,31377,1781,64361,10880,1404
13426,2021-07-13 10:00:00+00:00,354.28,18563,79973,29179,64,9180,31339,1790,70997,12166,1404
13427,2021-07-13 11:00:00+00:00,351.14,18557,79782,29025,67,9112,31407,1763,71815,13427,1404
13428,2021-07-13 12:00:00+00:00,355.32,18499,79850,28870,68,8940,31485,1774,64986,16621,1404
13429,2021-07-13 13:00:00+00:00,357.22,18393,79050,28671,57,8907,31469,1702,57985,20433,1404
13430,2021-07-13 14:00:00+00:00,359.89,18153,78733,28261,65,8833,31479,1686,51255,24171,1404
13431,2021-07-13 15:00:00+00:00,370.89,18186,77712,28600,72,9017,31538,1684,40755,24799,1404
13432,2021-07-13 16:00:00+00:00,384.28,18259,77503,29696,72,9163,31518,1684,31018,25180,1404
13433,2021-07-13 17:00:00+00:00,404.68,18353,77463,30211,72,9147,31501,1684,19167,24384,1404
13434,2021-07-13 18:00:00+00:00,423.79,18535,79258,29564,72,9175,31511,1684,9267,25089,1410
13435,2021-07-13 19:00:00+00:00,429.18,18580,78622,28618,72,8992,31533,1694,2233,28323,1428
13436,2021-07-13 20:00:00+00:00,424.39,18683,77777,28620,72,8822,31525,1696,52,31956,1428
13437,2021-07-13 21:00:00+00:00,413.67,18714,73737,27135,72,8598,31504,1709,0,33219,1428
13438,2021-07-13 22:00:00+00:00,405.31,19016,69222,21334,72,8757,31504,1716,0,31089,1416
13439,2021-07-13 23:00:00+00:00,408.39,19605,67528,18415,72,8511,31540,1716,0,27238,1404
13440,2021-07-14 00:00:00+00:00,385.23,20110,59235,18497,72,8301,31627,1451,0,28243,1407
13441,2021-07-14 01:00:00+00:00,407.2,19517,63898,17393,72,8195,31558,1716,0,24098,1404
13442,2021-07-14 02:00:00+00:00,410.67,19545,64765,17718,73,8191,31567,1717,0,23575,1404
13443,2021-07-14 03:00:00+00:00,416.98,19408,67175,18282,72,8217,31574,1716,19,23476,1422
13444,2021-07-14 04:00:00+00:00,417.47,19401,69230,21278,72,8253,31576,1716,1013,24901,1428
13445,2021-07-14 05:00:00+00:00,421.26,19657,73413,28744,72,8829,31630,1716,5579,23646,1428
13446,2021-07-14 06:00:00+00:00,412.99,19761,75315,29665,72,9444,31646,1777,14190,21250,1428
13447,2021-07-14 07:00:00+00:00,400.94,19933,75469,29801,72,9779,31624,1921,23434,19039,1428
13448,2021-07-14 08:00:00+00:00,389.21,19933,74499,30037,72,9926,31614,2590,30538,18454,1428
13449,2021-07-14 09:00:00+00:00,373.66,20284,72816,30690,69,9372,31599,2742,37657,20063,1428
13450,2021-07-14 10:00:00+00:00,355.93,20336,73419,31009,68,8953,31596,2459,45820,25439,1428
13451,2021-07-14 11:00:00+00:00,336.92,20262,73486,27738,61,8424,31436,1817,53331,31385,1428
13452,2021-07-14 12:00:00+00:00,310.01,20419,71781,21375,64,8609,31140,1408,60719,40156,1428
13453,2021-07-14 13:00:00+00:00,293.54,20394,69396,20455,69,8706,31103,1380,63229,47721,1404
13454,2021-07-14 14:00:00+00:00,297.93,20459,70165,21058,70,8666,31084,1380,57439,50620,1396
13455,2021-07-14 15:00:00+00:00,306.51,20447,70426,22453,68,8718,31045,1380,50184,50736,1396
13456,2021-07-14 16:00:00+00:00,325.39,20407,73119,23850,68,8673,31159,1378,38118,50985,1396
13457,2021-07-14 17:00:00+00:00,352.17,20420,74554,24796,68,9215,31536,1367,22402,47014,1396
13458,2021-07-14 18:00:00+00:00,377.41,19568,76332,25674,68,8918,31535,1367,10058,45221,1388
13459,2021-07-14 19:00:00+00:00,392.46,19636,74556,27558,69,8898,31552,1365,2338,42007,1364
13460,2021-07-14 20:00:00+00:00,398.52,20365,71365,27311,72,8979,31604,1367,46,36848,1364
13461,2021-07-14 21:00:00+00:00,399.53,20410,70340,24883,72,8736,31612,1364,0,34921,1388
13462,2021-07-14 22:00:00+00:00,382.98,20469,62661,19325,72,8275,31635,1366,0,33334,1405
13463,2021-07-14 23:00:00+00:00,375.14,20354,58467,18799,72,8249,31653,1362,0,31942,1408
13464,2021-07-15 00:00:00+00:00,363.92,20186,53684,19230,72,8693,31612,1346,0,31046,1396
13465,2021-07-15 01:00:00+00:00,373.29,20242,54314,20696,72,8214,31666,1364,0,28377,1408
13466,2021-07-15 02:00:00+00:00,370.33,20197,52770,21948,72,8195,31707,1365,0,28227,1408
13467,2021-07-15 03:00:00+00:00,373.49,20061,54759,22348,72,8227,31720,1364,18,29353,1408
13468,2021-07-15 04:00:00+00:00,376.96,19978,56721,24865,72,8501,31705,1364,1219,29594,1408
13469,2021-07-15 05:00:00+00:00,379.85,19935,61306,30741,72,9140,31685,1364,7951,28753,1401
13470,2021-07-15 06:00:00+00:00,366.92,20127,62876,32417,72,9119,31684,1363,21107,26346,1380
13471,2021-07-15 07:00:00+00:00,344.06,20271,63184,32003,71,8921,31693,1364,38124,25629,1380
13472,2021-07-15 08:00:00+00:00,320.77,20256,63186,30366,68,8617,31691,1362,56746,25198,1380
13473,2021-07-15 09:00:00+00:00,301.7,20246,61949,30419,69,8763,31636,1360,72757,24476,1380
13474,2021-07-15 10:00:00+00:00,288.97,20294,60178,29652,72,8963,31655,1360,81047,24628,1380
13475,2021-07-15 11:00:00+00:00,286.69,20414,59761,30286,72,8889,31632,1360,82016,25651,1380
13476,2021-07-15 12:00:00+00:00,286.1,20347,60027,29823,69,8867,31586,1360,81483,26930,1380
13477,2021-07-15 13:00:00+00:00,284.9,20276,59627,29288,68,9025,31562,1360,79313,28690,1380
13478,2021-07-15 14:00:00+00:00,284.44,20362,58048,28173,68,9015,31550,1360,72091,31528,1380
13479,2021-07-15 15:00:00+00:00,296.36,20255,58321,30014,68,9188,31541,1362,58500,34527,1380
13480,2021-07-15 16:00:00+00:00,315.17,20272,60213,29446,68,9100,31518,1359,42389,36585,1380
13481,2021-07-15 17:00:00+00:00,337.69,20351,62198,27259,68,8889,31528,1360,25993,37337,1380
13482,2021-07-15 18:00:00+00:00,361.32,20290,63778,27574,68,8973,31526,1360,11558,37910,1380
13483,2021-07-15 19:00:00+00:00,375.15,20376,64187,27254,71,9094,31535,1362,2598,38505,1380
13484,2021-07-15 20:00:00+00:00,380.74,20384,64520,26588,72,8900,31557,1358,51,38207,1380
13485,2021-07-15 21:00:00+00:00,381.29,20364,64029,24961,72,8946,31584,1342,0,36832,1380
13486,2021-07-15 22:00:00+00:00,373.77,20366,61107,20951,72,8653,31578,1340,0,36172,1383
13487,2021-07-15 23:00:00+00:00,361.46,20241,55159,18606,72,8692,31591,1340,0,33914,1392
13488,2021-07-16 00:00:00+00:00,318.65,20224,48076,13066,69,9127,31090,1334,0,43166,1395
13489,2021-07-16 01:00:00+00:00,360.64,20139,51671,18347,72,8812,31591,1338,0,29557,1392
13490,2021-07-16 02:00:00+00:00,360.97,20126,51439,17927,72,8936,31599,1334,0,28816,1392
13491,2021-07-16 03:00:00+00:00,366.29,20128,53361,18969,72,9284,31679,1332,16,28781,1392
13492,2021-07-16 04:00:00+00:00,374.48,20132,56808,20421,72,9248,31687,1332,1321,28593,1392
13493,2021-07-16 05:00:00+00:00,380.5,20124,62305,23204,72,9707,31703,1332,8840,25888,1392
13494,2021-07-16 06:00:00+00:00,365.22,20222,64163,23410,72,9435,31727,1332,23358,23381,1392
13495,2021-07-16 07:00:00+00:00,347.55,20262,65758,23686,72,9366,31742,1332,41160,20192,1392
13496,2021-07-16 08:00:00+00:00,327.11,20258,66606,23121,72,9064,31708,1332,60835,17888,1392
13497,2021-07-16 09:00:00+00:00,310.82,20245,66701,23029,71,9172,31686,1332,76029,17095,1412
13498,2021-07-16 10:00:00+00:00,296.41,20265,65894,22168,68,8994,31634,1332,86915,18122,1412
13499,2021-07-16 11:00:00+00:00,283.04,20327,64044,21151,67,9124,31616,1332,92141,21624,1412
13500,2021-07-16 12:00:00+00:00,273.03,20398,62338,20073,64,8997,31597,1332,94941,24913,1412
13501,2021-07-16 13:00:00+00:00,268.29,20283,60168,19654,64,9265,31569,1333,91998,27139,1412
13502,2021-07-16 14:00:00+00:00,271.65,20270,58822,19745,64,8878,31412,1332,81879,30324,1412
13503,2021-07-16 15:00:00+00:00,280.99,20289,59116,20205,64,8984,30944,1332,68784,34277,1412
13504,2021-07-16 16:00:00+00:00,298.28,20307,61305,20202,64,8951,31351,1332,51378,38452,1412
13505,2021-07-16 17:00:00+00:00,322.35,20368,62528,21134,61,9103,31390,1332,31032,40682,1412
13506,2021-07-16 18:00:00+00:00,345.45,20401,62847,21534,64,9612,31363,1332,13175,41748,1412
13507,2021-07-16 19:00:00+00:00,359.36,20416,62614,21492,65,9456,31379,1332,2984,42620,1412
13508,2021-07-16 20:00:00+00:00,359.78,20286,62166,21581,68,9476,31354,1332,65,44515,1412
13509,2021-07-16 21:00:00+00:00,354.71,20331,60951,21163,68,9401,31333,1332,0,45676,1412
13510,2021-07-16 22:00:00+00:00,342.77,20285,57293,18599,68,8999,31203,1332,0,46700,1408
13511,2021-07-16 23:00:00+00:00,316.75,20261,49626,12053,68,8800,30870,1332,0,46707,1396
13512,2021-07-17 00:00:00+00:00,247.77,20044,33698,9647,57,8209,31215,1284,0,55765,1396
13513,2021-07-17 01:00:00+00:00,282.63,20203,39616,9762,68,9284,30967,1332,0,46105,1396
13514,2021-07-17 02:00:00+00:00,275.82,20099,38130,9749,68,9180,30976,1332,0,47232,1396
13515,2021-07-17 03:00:00+00:00,272.18,20056,37296,9744,68,8952,30897,1332,6,47975,1396
13516,2021-07-17 04:00:00+00:00,270.63,20051,36593,9792,68,8996,30915,1314,999,46521,1396
13517,2021-07-17 05:00:00+00:00,267.48,20100,36118,9779,68,9313,30966,1267,5645,42951,1396
13518,2021-07-17 06:00:00+00:00,263.73,20205,36964,9932,68,9707,31004,1256,14364,39306,1396
13519,2021-07-17 07:00:00+00:00,255.1,20193,37764,9906,68,9460,30990,1256,25946,37216,1396
13520,2021-07-17 08:00:00+00:00,241.29,20222,36932,9804,68,8876,30982,1257,39107,34801,1396
13521,2021-07-17 09:00:00+00:00,221.06,20202,36119,9242,68,8747,30913,1256,54991,36304,1396
13522,2021-07-17 10:00:00+00:00,207.67,20225,36231,8948,68,9085,30936,1256,67893,38745,1378
13523,2021-07-17 11:00:00+00:00,191.28,20206,34277,8979,64,8979,30829,1257,78028,43474,1372
13524,2021-07-17 12:00:00+00:00,171.91,20184,29843,8656,67,9015,29445,1256,84077,48907,1372
13525,2021-07-17 13:00:00+00:00,160.46,20120,26893,8491,66,8758,28890,1256,83328,54703,1372
13526,2021-07-17 14:00:00+00:00,157.63,19984,26029,8346,64,8874,29040,1257,76975,59548,1372
13527,2021-07-17 15:00:00+00:00,168.07,19915,28984,8356,64,8815,30268,1256,67315,62823,1372
13528,2021-07-17 16:00:00+00:00,190.89,19939,34116,8805,64,8763,30503,1257,51726,64914,1374
13529,2021-07-17 17:00:00+00:00,216.33,19988,37621,9300,64,9104,30422,1258,31961,64699,1372
13530,2021-07-17 18:00:00+00:00,240.8,20026,37959,9585,64,9772,30629,1258,13910,58483,1372
13531,2021-07-17 19:00:00+00:00,261.57,20074,37955,9667,64,9342,30849,1259,3341,52695,1372
13532,2021-07-17 20:00:00+00:00,261.36,20140,38337,9809,64,9107,30737,1268,82,57007,1392
13533,2021-07-17 21:00:00+00:00,253.44,20160,37793,9821,64,8448,30728,1271,0,61940,1392
13534,2021-07-17 22:00:00+00:00,241.2,20167,35238,9675,54,8065,30834,1271,0,64751,1393
13535,2021-07-17 23:00:00+00:00,235.21,19872,32708,9749,53,7756,31203,1270,0,62751,1396
13536,2021-07-18 00:00:00+00:00,276.14,19990,37058,9576,55,6529,31414,1292,0,46737,1384
13537,2021-07-18 01:00:00+00:00,227.82,19942,27213,8854,52,7208,31334,1268,0,52728,1396
13538,2021-07-18 02:00:00+00:00,226.42,19866,25986,8658,52,7074,31365,1268,0,50177,1396
13539,2021-07-18 03:00:00+00:00,228.93,19745,25479,8715,56,6739,31351,1268,8,47507,1396
13540,2021-07-18 04:00:00+00:00,233.75,19703,25508,8611,56,6539,31212,1268,1424,43512,1396
13541,2021-07-18 05:00:00+00:00,239.18,19694,26303,8608,56,6331,30746,1268,10025,35563,1396
13542,2021-07-18 06:00:00+00:00,230.6,19822,26834,8610,56,6774,30720,1268,28863,26104,1375
13543,2021-07-18 07:00:00+00:00,200.18,20231,24264,8570,56,6118,30697,1268,53704,22109,1368
13544,2021-07-18 08:00:00+00:00,177.81,20190,23089,8334,56,5757,30620,1268,78313,20536,1368
13545,2021-07-18 09:00:00+00:00,163.07,20176,22734,8272,56,5561,29740,1268,98408,22684,1368
13546,2021-07-18 10:00:00+00:00,151.73,20124,22511,8078,56,5531,29111,1268,112505,28029,1368
13547,2021-07-18 11:00:00+00:00,145.39,20137,22251,8078,56,5845,28057,1268,120481,32223,1344
13548,2021-07-18 12:00:00+00:00,144.62,20166,22236,8161,56,5628,26356,1281,122149,34454,1344
13549,2021-07-18 13:00:00+00:00,146.8,20099,22264,8359,53,5391,25415,1291,117045,36303,1372
13550,2021-07-18 14:00:00+00:00,148.1,20006,22346,8328,52,5471,25554,1304,106311,42228,1372
13551,2021-07-18 15:00:00+00:00,151.28,20001,22648,8218,52,5114,26517,1309,89692,50096,1372
13552,2021-07-18 16:00:00+00:00,160.08,20058,24554,8404,52,5479,29336,1309,65855,60949,1372
13553,2021-07-18 17:00:00+00:00,199.96,20018,32094,9392,52,5367,31018,1308,37636,62890,1372
13554,2021-07-18 18:00:00+00:00,243.92,20065,38190,9923,52,5710,31116,1309,14747,59694,1372
13555,2021-07-18 19:00:00+00:00,273.28,20193,41018,10056,52,6018,31292,1314,3395,54702,1372
13556,2021-07-18 20:00:00+00:00,285.32,20268,41865,10287,52,5942,31315,1317,66,52046,1372
13557,2021-07-18 21:00:00+00:00,286.14,20246,41395,10393,52,6053,31333,1315,9,50653,1372
13558,2021-07-18 22:00:00+00:00,288.69,20228,41016,10417,55,5920,31287,1315,0,48631,1374
13559,2021-07-18 23:00:00+00:00,289.86,19984,40449,9751,56,6066,31370,1310,0,46239,1380
13560,2021-07-19 00:00:00+00:00,381.98,20100,52937,17832,56,6812,31583,1297,0,23457,1380
13561,2021-07-19 01:00:00+00:00,296.66,19924,40006,9977,56,6402,31450,1300,0,41451,1380
13562,2021-07-19 02:00:00+00:00,309.77,19790,40753,10468,56,6420,31522,1300,0,36303,1380
13563,2021-07-19 03:00:00+00:00,323.63,19798,42255,12160,58,6425,31512,1302,5,33026,1380
13564,2021-07-19 04:00:00+00:00,342.21,19829,46240,16172,60,6440,31471,1300,1237,31173,1380
13565,2021-07-19 05:00:00+00:00,354.84,20075,52420,19631,58,6516,31536,1302,9160,27825,1380
13566,2021-07-19 06:00:00+00:00,348.46,20168,57893,20732,56,6665,31608,1300,25852,23889,1379
13567,2021-07-19 07:00:00+00:00,322.48,20250,59223,21257,53,6648,31270,1301,47237,23381,1376
13568,2021-07-19 08:00:00+00:00,295.15,20193,59044,21338,52,6645,31230,1300,68849,24523,1376
13569,2021-07-19 09:00:00+00:00,280.85,20104,59046,21149,52,6687,31203,1300,83627,23897,1376
13570,2021-07-19 10:00:00+00:00,274.21,20218,59113,21243,48,6754,31182,1300,92507,22610,1386
13571,2021-07-19 11:00:00+00:00,266.65,20291,58585,21033,48,6823,31149,1300,99888,22444,1398
13572,2021-07-19 12:00:00+00:00,260.32,20252,56573,20311,48,6714,31137,1300,101868,22354,1404
13573,2021-07-19 13:00:00+00:00,259.7,20194,55264,19641,47,6722,31126,1302,97847,22922,1404
13574,2021-07-19 14:00:00+00:00,269.78,20161,56214,20212,45,6792,31194,1302,87117,24638,1404
13575,2021-07-19 15:00:00+00:00,291.26,20156,59503,20529,46,7023,31201,1301,71195,25739,1404
13576,2021-07-19 16:00:00+00:00,317.9,20196,61819,20657,44,7131,31391,1301,51455,26184,1404
13577,2021-07-19 17:00:00+00:00,348.44,20128,63128,20586,46,7180,31495,1301,30990,26199,1404
13578,2021-07-19 18:00:00+00:00,382.18,20244,63630,21513,48,7234,31517,1300,13221,24674,1404
13579,2021-07-19 19:00:00+00:00,408.6,20249,63771,22551,49,7067,31519,1300,2777,22462,1404
13580,2021-07-19 20:00:00+00:00,411.54,20307,63653,22604,52,7036,31551,1300,47,23549,1404
13581,2021-07-19 21:00:00+00:00,412.11,20200,63294,22383,56,7334,31609,1301,0,22640,1404
13582,2021-07-19 22:00:00+00:00,411.32,20257,61055,20927,56,6838,31612,1300,0,20851,1398
13583,2021-07-19 23:00:00+00:00,411.23,20230,59283,20247,56,7011,31612,1300,0,18776,1380
13584,2021-07-20 00:00:00+00:00,405.63,20122,57788,21078,59,7878,31696,1273,0,18901,1569
13585,2021-07-20 01:00:00+00:00,412.43,20117,54755,18436,56,6969,31626,1266,0,13406,1380
13586,2021-07-20 02:00:00+00:00,425.68,20072,56705,19782,60,7067,31448,1248,0,10832,1380
13587,2021-07-20 03:00:00+00:00,432.54,20017,58808,20744,60,7073,31498,1233,4,10438,1380
13588,2021-07-20 04:00:00+00:00,436.75,19895,61766,22671,60,7283,31505,1232,1051,10730,1380
13589,2021-07-20 05:00:00+00:00,425.98,19879,65060,23079,60,7497,31718,1233,8938,10357,1380
13590,2021-07-20 06:00:00+00:00,396.19,19897,65850,22916,57,7510,31834,1232,25702,8854,1380
13591,2021-07-20 07:00:00+00:00,351.91,20007,65045,23625,56,7415,31821,1236,49448,10823,1417
13592,2021-07-20 08:00:00+00:00,311.17,20031,61911,23541,53,7415,31755,1244,73425,13046,1531
13593,2021-07-20 09:00:00+00:00,289.88,20017,60164,23571,52,7772,31735,1248,87799,14694,1546
13594,2021-07-20 10:00:00+00:00,281.32,20003,59127,24822,52,7892,31730,1249,95704,14485,1569
13595,2021-07-20 11:00:00+00:00,273.94,20042,58348,25385,51,7970,31694,1248,102300,14779,1589
13596,2021-07-20 12:00:00+00:00,263.17,20027,56844,23589,48,7618,31684,1248,106192,18094,1605
13597,2021-07-20 13:00:00+00:00,258.35,20035,55610,22944,48,7710,31650,1248,105058,20820,1608
13598,2021-07-20 14:00:00+00:00,262.97,19999,56460,22538,48,7644,31600,1248,98042,23635,1608
13599,2021-07-20 15:00:00+00:00,279,19993,58210,22371,48,7955,31600,1248,82553,24541,1608
13600,2021-07-20 16:00:00+00:00,306.74,20011,60160,22797,48,8485,31570,1248,59756,24423,1608
13601,2021-07-20 17:00:00+00:00,348.43,20039,62361,23876,48,8385,31574,1248,34344,22458,1608
13602,2021-07-20 18:00:00+00:00,392.34,20080,64687,24190,49,8291,31589,1250,13965,20051,1608
13603,2021-07-20 19:00:00+00:00,417.54,20132,64447,23821,52,8456,31615,1256,2798,18257,1608
13604,2021-07-20 20:00:00+00:00,421.95,20155,64399,24107,55,8456,31631,1256,31,18916,1608
13605,2021-07-20 21:00:00+00:00,418.73,20158,63494,24209,56,8425,31673,1256,0,19407,1608
13606,2021-07-20 22:00:00+00:00,410.18,20171,60887,23414,56,8216,31637,1258,0,20455,1614
13607,2021-07-20 23:00:00+00:00,404.67,20082,59330,21592,59,8152,31680,1266,0,20841,1632
13608,2021-07-21 00:00:00+00:00,429.66,20243,59173,21754,66,8781,31545,1257,0,10324,1629
13609,2021-07-21 01:00:00+00:00,401.89,20026,57188,20205,60,8287,31752,1256,0,19223,1632
13610,2021-07-21 02:00:00+00:00,402.55,19974,56421,19683,57,8445,31789,1256,0,17855,1632
13611,2021-07-21 03:00:00+00:00,406.78,19941,57257,19980,52,8657,31803,1256,6,16907,1632
13612,2021-07-21 04:00:00+00:00,415.1,19916,60445,21753,52,8782,31825,1256,974,16169,1632
13613,2021-07-21 05:00:00+00:00,408.4,19921,63531,24356,60,9255,31816,1256,8916,14924,1632
13614,2021-07-21 06:00:00+00:00,386.17,19960,65641,24832,58,9537,31834,1256,26012,12051,1632
13615,2021-07-21 07:00:00+00:00,353.22,19989,65944,25132,55,9386,31778,1256,49259,10404,1632
13616,2021-07-21 08:00:00+00:00,323.63,19960,65545,25070,52,9020,31743,1256,71887,10302,1632
13617,2021-07-21 09:00:00+00:00,302.38,19915,64589,24893,51,8735,31697,1257,89596,10424,1632
13618,2021-07-21 10:00:00+00:00,291.37,19926,64593,23945,48,8675,31699,1256,100743,9948,1632
13619,2021-07-21 11:00:00+00:00,282.36,19947,62098,23788,48,8819,31645,1257,104126,10556,1632
